,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
1045,Lahan Pertanian,3,0.173076401,0.096020872,0.208723067,0.101689792,0.227786094,0.083504317,0.195402108,0.062109769,0.242789064,0.073861687,0.186259561,0.096330206,0.118345467,0.08969425,0.182116096,0.073838608,0.242286723,0.092204984,0.205649277,0.127474064,0.174318792,0.095403488,0.167184149,0.035352574,0.184186878,0.071856136,0.208654628,0.083917521,0.176744098,0.09359934,0.202362172,0.106220318,0.180386282,0.10663386,0.185614615,0.080966752,0.206779603,0.091730514,0.182641296
1046,Lahan Pertanian,3,0.240789237,0.109536168,0.189662934,0.101467903,0.20721393,0.077453167,0.107134833,0.03719117,0.214607255,0.103910515,0.227215733,0.076685091,0.202641723,0.098949446,0.194551298,0.090952883,0.269371546,0.101044902,0.198455128,0.081748838,0.1481313,0.100256736,0.181504395,0.071904485,0.098991613,0.151247424,0.176822663,0.084186349,0.136353294,0.08694839,0.180748567,0.094904302,0.245328622,0.17851605,0.199048981,0.111627534,0.21765189,0.100596478,0.216605571
1047,Lahan Pertanian,3,0.217476318,0.099408903,0.184334663,0.025624642,0.128776456,0.09106045,0.124460791,0.013131193,0.202287737,0.103107743,0.190159672,0.098357291,0.194224209,0.113085213,0.16217457,0.089777229,0.243808725,0.092633592,0.159943162,0.049315954,0.157357699,0.112424092,0.161237647,0.004845753,0.093039783,0.176481927,0.223669149,0.056494587,0.128146165,0.098001417,0.19473315,0.078104433,0.22682747,0.092776699,0.166845057,0.092890155,0.175411253,0.093483269,0.192222101
1048,Lahan Pertanian,3,0.196521225,0.109153842,0.180962927,0.021948465,0.245509031,0.09801253,0.13694092,0.025834705,0.257203682,0.108935705,0.2047277,0.080181083,0.192893121,0.107677196,0.141400699,0.072279714,0.250866836,0.113961506,0.176033254,0.019078112,0.260465997,0.098840814,0.143860823,0.023623768,0.140678516,0.144353091,0.201616388,0.101213506,0.197694839,0.109645657,0.090967545,0.095056993,0.180717077,0.105760416,0.145448347,0.090091224,0.201787787,0.101396165,0.190384434
1049,Lahan Pertanian,3,0.190722659,0.11633893,0.183014509,0.016565245,0.243090122,0.095522636,0.11982601,0.034229157,0.254230415,0.113809435,0.183743025,0.080516549,0.186047013,0.108393778,0.154781813,0.073151475,0.232208533,0.107335593,0.165062651,0.018026799,0.234712404,0.098575993,0.134258107,0.030098746,0.15163121,0.150491189,0.164119373,0.12550903,0.190554474,0.111896143,0.105494951,0.090682704,0.206985368,0.103737397,0.156602029,0.093457133,0.189979712,0.091229842,0.17328678
1050,Lahan Pertanian,3,0.149966197,0.098969317,0.203144037,0.029980414,0.17404913,0.108938169,0.216792498,0.010900617,0.227125149,0.115232344,0.20739805,0.101118726,0.190581365,0.105880294,0.174237484,0.105386998,0.251508972,0.120423157,0.216113511,0.066757373,0.17383839,0.103418463,0.221006618,0.010443204,0.076705925,0.09572585,0.223319198,0.087520686,0.188803548,0.101176636,0.141993345,0.068481626,0.230100297,0.105699678,0.170400023,0.092631737,0.207374753,0.099675946,0.209903331
1051,Lahan Pertanian,3,0.220904398,0.096934378,0.18763937,0.044922895,0.135949541,0.085516844,0.121417418,0.01879515,0.215994014,0.092464333,0.229098285,0.096106408,0.195587234,0.1061253,0.175437962,0.088169113,0.252680078,0.099154821,0.180634528,0.041836786,0.144152923,0.112148877,0.180832775,0.00040395,0.098998297,0.168074775,0.222674613,0.059095328,0.119278935,0.101517649,0.182715718,0.08251549,0.196277996,0.123440807,0.184909354,0.08913481,0.167712866,0.100630729,0.185424883
1052,Lahan Pertanian,3,0.234351715,0.115983111,0.174267941,0.072574807,0.116667479,0.085408399,0.208796825,0.037658647,0.164240569,0.10140908,0.208566632,0.123164916,0.183870232,0.09126877,0.167796814,0.104055317,0.225649569,0.106102005,0.194478367,0.090549324,,0.100421367,0.187967398,0.095768347,0.107841398,0.121431939,0.223456866,0.065577534,0.17524545,0.128935547,0.21380889,0.061060052,0.223361061,0.169587195,0.20280706,0.106696485,0.212531378,0.130490592,0.207764881
1053,Lahan Pertanian,3,0.198975939,0.112189282,0.186415576,0.072747256,0.127070691,0.084795792,0.223497861,0.031276816,0.191075969,0.112310338,0.20493788,0.080109802,0.175632702,0.088223995,0.185475037,0.064756585,0.239868801,0.096854729,0.128391842,0.095416857,,0.083987385,0.187736405,0.066371072,0.170237153,0.082700468,0.156096083,0.040814853,0.161721721,0.089661031,0.212404277,0.083494245,0.220774137,0.131551753,0.185842242,0.101343359,0.148364404,0.073575324,0.199187813
1054,Lahan Pertanian,3,0.189978582,0.106827157,0.196586952,0.149356698,0.118020105,0.089061829,0.22731257,0.03592566,0.194958831,0.089008748,0.200211126,0.091223029,0.192833899,0.106915223,0.156951464,0.099301701,0.240969126,0.119339148,0.138273389,0.116563595,,0.086230849,0.170940153,0.053946226,0.085250841,0.07145238,0.168664519,0.033143817,0.164739599,0.092688768,0.224973016,0.098668582,0.213077179,0.134468506,0.205013961,0.157849253,0.225319978,0.111808928,0.208609759
