Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
5,9183570.109,387280.3231,0.88364,0.30994,0.59618,-0.0663,0.40803,0.31549,0.54637,0.14873,0.6069,0.56205,0.74338,0.50718,0.10393,0.69378,nan,0.68639,0.76522,0.54849,0.36082,0.94547,0.43568,0.49316,0.28866,0.58512,0.81769,0.4519,0.37771,0.48194,0.48194,0.28919,0.17964,0.12659,0.78985,0.56039,0.22695,0.5016,0.85391,0.5185
5,9160054.988,366148.3581,0.82596,0.31851,0.67154,0.49401,0.42888,0.42612,0.3573,0.85541,0.63583,0.6731,0.83373,0.67375,0.17073,0.65844,nan,0.70311,0.77578,0.52099,0.43068,0.91529,0.52681,0.54762,0.2664,0.13395,0.83138,0.50185,0.48264,0.65462,0.65462,0.33918,0.38529,0.12404,0.46832,0.54152,0.18405,0.51298,0.86952,0.55273
5,9161329.231,365701.1786,0.89855,0.63163,0.54304,0.28306,0.43641,0.39863,0.56662,0.71159,0.66664,0.72436,0.7144,0.80221,0.31076,0.68772,nan,0.74991,0.78007,0.68709,0.82953,0.94622,0.54505,0.50411,0.17653,0.86109,0.6825,0.45674,0.56399,0.70034,0.70034,0.57863,0.34221,0.17751,0.80473,0.70885,0.17705,0.4059,0.88286,0.58713
5,9179707.18,377529.8942,0.08044,-0.09747,0.48411,0.35397,-0.04331,-0.14346,-0.0111,-0.0425,-0.13272,-0.09858,-0.07207,0.00479,-0.03977,-0.05454,nan,-0.06191,-0.18009,-0.08859,0.12344,0.1059,0.0065,-0.00407,0.09165,-0.17954,-0.01647,-0.08783,-0.09685,-0.10675,-0.10675,-0.19139,-0.04789,0.12769,-0.02689,0.26582,0.11941,-0.06915,0.32555,-0.14898
5,9201042.945,382675.2156,0.34187,0.37854,0.36113,0.60968,0.0728,0.35602,0.19648,0.60884,0.62972,0.43085,0.41397,0.43504,nan,nan,nan,0.10505,0.33433,0.15287,nan,nan,0.34914,0.4414,nan,0.09517,0.52032,0.62475,0.62475,0.46557,0.46557,0.65103,0.74737,nan,nan,0.3862,nan,0.16128,nan,nan
5,9185348.709,364544.4807,0.45718,0.0644,0.15548,0.31535,0.4467,0.20463,0.18706,0.49897,0.45817,0.19856,0.2713,0.48033,0.43574,0.5382,0.24206,0.22849,0.34027,0.09168,0.33364,0.56823,0.31315,0.13014,0.12825,0.5237,0.42917,0.06889,-0.02145,0.36434,0.36434,0.21702,0.161,0.28954,0.34812,0.25129,nan,0.27346,0.43891,0.11837
5,9196933.136,383876.088,0.3322,0.6283,0.56035,0.87466,0.08789,0.6656,-0.00733,0.81489,0.80366,0.3406,0.27911,0.6629,nan,nan,nan,0.16798,0.75589,0.22504,nan,nan,0.69287,0.65864,nan,0.4859,0.78885,0.73905,0.73905,0.58656,0.58656,0.70782,0.7131,nan,nan,0.53299,nan,0.18547,nan,0.03112
5,9183321.878,377214.7042,0.13442,0.04259,-0.04345,0.2236,0.12285,0.05223,0.09757,0.18046,0.14494,0.08267,0.09678,0.26069,0.13319,0.09816,nan,-0.24535,0.14547,0.06729,0.04967,0.23255,0.22035,-0.02963,-0.06407,0.18361,0.12855,0.04129,-0.01361,0.24706,0.24706,0.11756,0.08678,0.05658,0.21251,0.14177,0.03215,0.04341,0.16814,0.11444
5,9183710.409,387418.905,0.91323,0.57793,nan,0.05929,0.4976,0.50153,0.68414,0.62464,0.62572,0.64845,0.53879,0.82249,0.18621,0.76804,nan,0.68634,0.81394,0.52734,0.76933,0.96503,0.45377,0.60272,0.45157,0.84732,0.79343,0.58551,0.36859,0.77439,0.77439,0.52036,0.14348,0.24065,0.4282,0.6371,0.23404,0.55177,0.85426,0.56524
5,9191807.029,379020.5776,0.67229,0.66565,0.70002,0.83082,0.09958,0.66463,0.41574,0.799,0.26639,0.62936,0.5585,0.77844,nan,nan,nan,0.15412,0.73775,0.41871,nan,nan,0.15676,0.73192,nan,0.53427,0.7971,0.71191,0.71191,0.65151,0.65151,0.75187,0.93473,nan,nan,0.55313,nan,0.17248,nan,nan
5,9165519.575,386601.3119,0.89529,0.47221,0.19639,0.50356,0.39984,0.47326,0.52036,0.73739,2.80534,0.58692,0.68591,0.75946,0.38487,0.33631,nan,0.64296,0.70543,0.50845,0.32734,0.92924,0.65146,0.42188,nan,0.31753,0.68566,0.36989,0.43249,0.71966,0.71966,0.31309,-0.06623,0.09295,0.65813,0.5978,0.17265,0.57667,0.80505,0.54657
5,9174437.128,388318.6249,0.85383,-0.0516,nan,-0.07848,0.03905,-0.2345,-0.20205,0.38473,0.53136,-0.20317,-0.21136,-0.12636,0.35522,0.57568,-0.14025,0.73293,0.7665,-0.18852,nan,0.88234,0.43948,-0.21012,nan,-0.13053,-0.18723,-0.31368,-0.30157,-0.04456,-0.04456,-0.16883,-0.02955,0.34092,0.72633,-0.18725,-0.06612,-0.10014,0.79683,0.57099
5,9200433.548,383370.0036,0.63853,0.65353,0.76026,0.87653,0.15199,0.68339,0.40118,0.85963,0.63699,0.64458,0.58003,0.79464,0.11765,nan,nan,0.14105,0.74434,0.49321,nan,nan,0.19212,0.67955,nan,0.69668,0.83624,0.72745,0.72745,0.63618,0.63618,0.69593,0.86994,nan,nan,0.5578,nan,0.26498,nan,0.02757
5,9182348.291,376834.3976,0.09772,-0.09592,-0.03764,-0.06944,-0.10356,-0.03014,-0.05839,0.32459,0.27229,0.08718,-0.03294,0.3219,0.31013,0.35282,0.32112,0.19206,0.2619,0.09001,0.3339,0.43014,0.3145,0.12724,0.16925,0.37608,0.35882,0.02078,0.06322,0.26722,0.26722,0.14069,0.17585,0.28736,0.36458,0.21436,nan,0.15255,0.42218,0.12312
5,9163451.584,366937.0201,0.90447,0.13862,0.04459,nan,0.29502,-0.10222,-0.08454,0.76543,0.77836,-0.19347,-0.04856,0.0127,0.48849,0.69791,nan,0.03692,0.74619,-0.07299,0.01599,0.84452,0.52959,-0.11239,0.00459,-0.13087,0.32743,-0.15708,-0.15708,0.26195,0.26195,0.02135,-0.04004,0.41629,0.67217,-0.04607,-0.02691,0.25399,0.781,0.56418
5,9195208.177,382175.8678,0.72056,0.6577,0.73363,0.90626,0.22136,0.70297,0.49646,0.86404,0.74819,0.57538,0.42813,0.77485,0.12278,nan,nan,0.13932,0.7578,0.49268,nan,0.52527,0.72239,0.69274,0.41067,0.62301,0.8384,0.72795,0.72795,0.52209,0.52209,0.73116,0.85172,-0.61378,nan,0.54216,nan,0.28576,nan,0.05203
5,9196504.713,381657.758,0.7063,0.61139,0.75093,0.87617,0.16601,0.7182,0.27767,0.82541,0.71245,0.65727,0.34308,0.79464,0.13054,nan,nan,0.16411,0.66746,0.5648,nan,nan,0.71071,0.6948,0.2881,0.74704,0.83288,0.73183,0.67882,0.64926,0.64926,0.70135,0.71062,nan,nan,0.55809,nan,0.22416,-5.46323,0.05782
5,9187475.76,372215.5231,0.88384,0.44998,nan,0.24317,0.45707,0.23819,0.25802,0.72846,0.43477,0.23148,0.19288,0.21287,0.35866,0.53561,nan,0.76603,0.78821,0.22204,0.2449,0.90001,0.43204,-0.02702,nan,0.20566,0.06549,-0.14118,-0.12188,0.56271,0.56271,0.17083,0.11242,0.28439,0.7235,0.308,0.07363,0.48484,0.81519,0.58771
5,9162583.179,365815.1752,0.90932,0.55946,-0.00843,0.021,0.48609,0.50031,0.55249,0.63664,0.678,0.70026,0.51571,0.80398,-0.06291,0.65985,nan,0.76003,0.80303,0.55338,0.70948,0.96393,0.48636,0.66852,0.45028,0.9069,0.7843,0.61707,0.49126,0.63339,0.63339,0.61427,0.06091,0.34235,0.62221,0.72025,0.13594,0.56815,0.86659,0.57911
5,9182969.852,381616.5984,0.89434,0.6638,0.38819,nan,0.5438,0.34495,0.54626,0.69329,0.13138,0.66248,0.74868,0.77451,0.48103,0.59727,nan,0.11191,0.72688,0.70462,0.94276,0.82688,0.57801,0.72487,nan,0.89578,0.75177,-0.01481,-0.01029,0.69238,0.69238,0.60438,0.11432,0.30857,0.66063,0.67517,0.25921,0.62482,0.82245,0.5726
5,9161793.042,366497.2271,0.90496,0.61999,0.33032,0.27823,0.48397,0.44695,0.65041,0.6893,0.60338,0.67503,0.57933,0.82222,0.20863,0.50861,nan,0.76321,0.82367,0.4386,0.91363,0.91793,0.44744,0.59047,nan,0.91699,0.73464,0.43039,0.47386,0.60426,0.60426,0.5816,0.2355,0.18092,0.76115,0.6053,0.20035,0.40078,0.85321,0.55003
5,9164206.258,367704.9273,0.80035,-0.1011,0.06572,-0.01307,0.05586,-0.24435,-0.2386,0.44274,0.23452,-0.19196,-0.04307,-0.09354,0.44817,0.7304,nan,0.03986,0.74755,-0.1474,-0.07071,0.84481,0.48037,-0.19988,nan,-0.14899,0.06307,-0.23563,-0.23556,0.05202,0.05202,-0.17813,-0.03449,0.40274,0.63069,-0.13746,-0.05422,0.13838,0.8109,0.42871
5,9191098.103,368626.382,0.89646,0.49822,nan,0.20772,0.46389,0.39559,0.62967,0.81586,0.63675,0.66732,0.71411,0.81117,0.38826,0.69822,nan,0.80075,0.80742,0.72319,0.3293,0.94669,0.54067,0.56481,nan,0.87537,0.83301,0.3399,0.44978,0.66399,0.66399,0.4954,0.3598,0.21878,0.76542,0.61909,-0.00822,0.45303,0.83129,0.60047
5,9180342.968,377631.2469,0.47877,0.23671,0.2932,0.41804,0.51076,0.36689,0.21697,0.60874,0.53044,0.2868,0.35928,0.53653,0.59487,0.56495,0.47375,0.23245,0.50113,0.27005,0.55258,0.53952,0.54383,0.36317,nan,0.51626,0.56222,0.24155,0.22056,0.50833,0.50833,0.36415,0.34036,0.21933,0.42929,0.53519,0.34709,0.44725,0.58587,0.22836
5,9175022.683,376652.503,0.74413,0.56579,0.62811,0.42264,0.4547,0.48224,0.56991,0.466,0.60882,0.58831,0.70318,0.66829,0.58096,0.74112,0.4648,0.15954,0.70277,0.56377,0.77709,0.6625,0.66067,0.54962,0.50737,0.73797,0.72824,0.5539,0.51021,0.71678,0.71678,0.70492,0.23341,0.42416,0.40655,0.63678,0.37975,0.522,0.69852,0.44203
5,9191709.77,373303.1424,0.10298,0.09496,-0.14352,-0.10306,0.29743,-0.0874,0.37991,-0.01458,0.21313,-0.02354,0.14795,0.16219,-0.05676,0.16584,nan,0.17697,-0.0538,0.06251,0.10408,0.17477,0.09961,-0.13799,nan,0.08266,-0.03167,0.06411,0.04507,0.02443,0.02443,0.03196,0.07696,0.2102,-0.12277,0.26722,0.0662,0.11168,-0.07981,0.12528
5,9179719.952,370611.2556,-0.10267,-0.15771,-0.17838,-0.07478,-0.01765,-0.11176,-0.10828,-0.08355,-0.19275,-0.15293,-0.07841,-0.09431,-0.11876,-0.09831,nan,0.08353,-0.13575,-0.09856,-0.07616,-0.04444,-0.08465,-0.20885,-0.15765,-0.04648,-0.05426,-0.18154,-0.1534,-0.06403,-0.06403,-0.15032,-0.12576,-0.07732,0.09157,-0.087,-0.06481,-0.08214,-0.05672,-0.07774
5,9190845.797,378923.1926,0.29999,0.05605,0.07534,0.25634,0.19022,0.1091,0.15199,0.28634,0.2536,0.05806,0.11736,0.27326,0.15729,nan,nan,0.10786,0.2136,-0.00497,0.10343,0.2812,0.23107,-0.02535,0.01051,0.28977,0.25691,0.04635,0.04778,0.25889,0.25889,0.12489,0.18138,0.1952,0.16904,0.19892,-0.12986,0.16606,0.26872,0.09808
5,9184231.927,379125.9617,0.89566,0.58094,0.40762,0.31638,0.48267,0.5892,0.42571,0.6579,0.47165,0.60589,0.40707,0.78438,0.54628,0.77909,nan,0.27163,0.8309,0.6068,0.74914,0.88098,0.43363,0.08711,0.01472,0.41096,0.02251,-0.17698,-0.17914,0.6717,0.6717,0.4495,0.2439,0.2417,0.44172,0.67943,0.18321,0.36572,0.82819,0.5928
5,9183561.998,378619.5869,0.14636,-0.00036,0.00467,0.1914,0.09627,0.08913,0.09133,0.34376,0.34284,0.22032,0.17307,0.42736,0.35963,0.191,0.33172,0.10542,0.27789,0.17536,0.36625,0.26274,0.3127,0.17534,0.19497,0.41529,0.34053,0.14407,0.13234,0.32922,0.32922,0.18492,0.20729,0.27385,0.33913,0.31208,0.20442,0.23284,0.45408,nan
5,9189088.624,372695.5242,0.8996,0.59858,0.44122,nan,0.52422,0.41614,0.50587,0.86241,-0.21943,0.7004,0.48045,0.72789,0.49932,0.75076,nan,0.21205,0.75493,0.72298,0.91348,0.83976,0.57557,-0.04896,nan,0.81595,0.69788,-0.17745,-0.2279,0.64635,0.64635,0.35038,0.22681,0.40222,0.67739,0.60403,0.21952,0.5775,0.82187,0.52735
5,9186952.165,378235.1686,0.88659,0.4766,0.49596,0.26115,0.43869,0.37517,0.5534,0.40972,0.66733,0.56091,0.73645,0.79816,0.05733,0.65748,nan,0.6711,0.75495,0.69912,0.82378,0.95808,0.5185,0.4811,-0.78113,0.10392,0.77746,0.51873,0.53319,0.6659,0.6659,0.57297,0.38274,0.26726,0.59396,0.56193,0.15037,0.46254,0.86943,0.57436
5,9186917.594,379433.7938,0.87704,0.54997,0.54439,nan,0.49198,0.49631,0.53859,0.81809,0.72362,0.64615,0.57358,0.76984,0.48465,0.80202,nan,-0.15693,0.80892,0.568,0.79103,0.89858,0.4946,0.55389,nan,0.86517,0.71624,-0.14096,-0.14096,0.70276,0.70276,0.51091,0.18874,0.33192,0.74485,0.6107,0.25057,0.4436,0.83212,0.63822
5,9190125.828,367803.3868,0.28872,0.10035,0.18502,0.25379,0.2168,0.05893,0.06057,0.19106,0.20102,-0.01271,-0.09024,0.29062,0.19744,0.20568,0.28977,0.18094,0.07949,-0.00799,0.05842,0.13689,0.12702,-0.00016,0.00284,0.12596,0.08531,-0.07011,-0.05991,0.04991,0.04991,-0.05692,-0.01744,0.02577,0.11862,-0.04302,0.11225,0.02009,0.1555,-0.02573
5,9184203.847,382110.5189,0.871,0.56278,0.25489,nan,0.42917,0.44329,0.38122,0.55577,0.54285,0.29115,0.27894,0.78894,0.40453,0.47933,nan,0.09475,0.78964,0.43979,0.71129,0.94433,0.46578,0.08384,-0.03225,0.30624,0.67533,-0.16269,-0.09778,0.64649,0.64649,0.5536,-0.06062,0.19886,0.735,0.62573,0.06582,0.36075,0.79781,0.52493
5,9180258.091,380463.0336,0.6945,0.71876,0.74457,0.83111,0.14307,0.70981,0.44739,0.6789,0.39877,0.62848,0.47935,0.65011,0.1284,nan,nan,0.16848,0.68241,0.54777,nan,nan,0.69383,0.66688,0.37981,0.74165,0.79019,0.71931,0.68624,0.6206,0.6206,0.5863,0.71598,nan,nan,0.53841,nan,0.18755,nan,0.04706
6,9183421.273,396575.973,-0.21844,-0.33388,-0.32149,-0.26395,-0.40944,-0.21317,-0.29108,-0.38804,-0.30562,-0.30352,-0.32136,nan,nan,-0.44402,nan,0.15074,-0.21854,-0.24008,nan,nan,-0.32255,-0.30858,-0.43371,-0.34523,-0.3037,-0.32202,-0.36989,-0.34784,-0.34784,-0.35149,-0.24996,nan,nan,-0.2025,nan,-0.16176,nan,-0.24674
6,9183482.953,397021.438,nan,-0.38795,-0.43914,nan,-0.39772,-0.38153,-0.30955,-0.36398,-0.44103,-0.39008,nan,nan,nan,-0.37836,nan,0.09845,-0.42245,-0.39242,nan,nan,-0.4343,-0.3823,-0.31709,nan,-0.4323,-0.41736,-0.41736,-0.40388,-0.40388,-0.43673,-0.22554,nan,-0.36419,-0.34859,nan,-0.17275,-0.2402,-0.3521
6,9183575.473,397326.41,nan,-0.38245,-0.34963,nan,-0.41406,-0.24601,-0.2711,-0.18784,-0.45181,-0.26729,-0.27753,nan,nan,-0.36657,nan,0.07809,-0.54579,-0.25594,nan,nan,-0.42228,-0.36396,-0.30572,nan,-0.38718,-0.26603,-0.26603,-0.37504,-0.37504,-0.31699,-0.19367,nan,-0.27495,-0.25396,nan,-0.15417,-0.24461,-0.21329
6,9183633.726,397487.463,nan,-0.3906,-0.40421,nan,-0.37671,-0.23329,-0.25251,-0.30027,-0.59405,-0.32882,-0.38424,-0.41295,nan,-0.4951,-0.36097,0.07505,-0.40145,-0.40413,-0.30342,nan,-0.54642,-0.37593,-0.31117,nan,-0.30076,-0.44021,-0.40057,-0.39237,-0.39237,-0.36731,-0.26966,nan,-0.40066,-0.3338,nan,-0.17148,nan,-0.36562
6,9183904.432,397401.797,nan,-0.40319,-0.47443,-0.21748,-0.39522,-0.35213,-0.36327,-0.30498,-0.43435,-0.36182,-0.34913,nan,nan,-0.35173,nan,0.08038,-0.35944,-0.32818,nan,nan,-0.41116,-0.3521,-0.45728,nan,-0.42515,-0.40688,-0.38791,-0.38435,-0.38435,-0.3208,-0.30859,nan,-0.36203,-0.37599,nan,-0.29903,-0.22364,-0.28594
6,9183935.272,397192.771,nan,-0.42504,-0.3524,-0.23798,-0.44681,-0.35844,-0.29805,-0.39301,-0.46372,-0.3954,-0.30297,nan,nan,-0.35397,nan,0.08224,-0.45489,-0.29905,nan,nan,-0.37404,-0.39771,-0.45342,nan,-0.60829,-0.5174,-0.53245,-0.48965,-0.48965,-0.44552,-0.24132,nan,-0.56761,-0.39744,nan,-0.171,nan,-0.34101
6,9184034.645,397230.464,nan,-0.27811,-0.30755,-0.18734,-0.40392,-0.32375,-0.34367,-0.2809,-0.44738,-0.39405,-0.29908,nan,nan,-0.33688,nan,0.08551,-0.44782,-0.319,nan,nan,-0.38784,-0.42111,nan,nan,-0.54155,-0.44579,-0.44662,-0.49756,-0.49756,-0.45628,-0.40199,nan,-0.45988,-0.36909,nan,-0.16546,nan,-0.32128
6,9184151.151,397415.503,nan,-0.38196,-0.37223,-0.18451,-0.3739,-0.35228,0.41421,-0.32599,-0.43303,-0.39816,-0.33886,nan,nan,-0.39839,-0.28461,0.06515,-0.38001,-0.37261,nan,nan,-0.39963,-0.37538,nan,nan,-0.47651,-0.46342,-0.46342,-0.44189,-0.44189,-0.42691,-0.46299,nan,-0.42001,-0.39487,nan,nan,-0.2979,-0.35263
6,9184199.124,397367.53,nan,-0.31552,-0.27115,-0.18247,-0.31673,-0.36858,0.44558,-0.24418,-0.47229,-0.42665,-0.24311,nan,nan,-0.41461,-0.29196,0.08061,-0.44812,-0.39938,nan,nan,-0.59743,-0.35518,nan,nan,-0.52629,-0.46209,-0.46209,-0.4478,-0.4478,-0.41569,-0.45091,nan,nan,-0.32784,nan,nan,-0.2341,-0.19763
6,9184295.071,397480.61,nan,-0.39007,-0.36724,-0.28073,-0.41629,-0.36973,-0.41796,-0.34008,-0.42905,-0.39969,-0.35219,nan,nan,-0.41774,-0.28191,0.06393,-0.43817,-0.35799,-0.33132,nan,-0.42102,-0.39581,nan,nan,-0.42819,-0.4448,-0.4448,-0.41236,-0.41236,-0.41635,-0.30413,nan,nan,-0.38359,nan,-0.21019,nan,-0.36537
6,9184846.762,396709.612,-0.2973,-0.45396,nan,-0.13225,-0.34039,-0.30802,-0.36748,-0.17166,-0.29523,-0.474,-0.19017,nan,nan,-0.35092,nan,0.14344,-0.09832,-0.21868,nan,nan,nan,-0.26354,nan,nan,-0.33819,-0.34588,-0.34588,-0.29022,-0.29022,-0.27851,-0.1943,nan,nan,-0.22504,nan,nan,nan,-0.19703
6,9184785.082,396815.839,-0.28279,-0.3883,nan,-0.15582,-0.45429,-0.26994,-0.28077,-0.3255,-0.34739,-0.23697,-0.21695,nan,nan,-0.54927,-0.34238,0.12584,-0.32145,-0.26665,nan,nan,nan,-0.39112,nan,nan,-0.32821,-0.22663,-0.22663,-0.43304,-0.43304,-0.2273,-0.14027,nan,nan,-0.19732,nan,nan,nan,-0.09945
6,9184737.109,396942.625,-0.37064,-0.26042,nan,-0.17983,-0.45749,-0.2559,-0.28568,-0.19092,-0.28168,-0.24113,-0.23104,-0.25521,nan,-0.28607,nan,0.11889,-0.31779,-0.21821,nan,nan,nan,-0.36599,nan,nan,-0.28171,-0.3515,-0.3515,-0.39709,-0.39709,-0.31351,-0.23585,nan,nan,-0.21613,nan,nan,nan,-0.17623
6,9184692.563,396894.652,-0.3653,-0.31049,nan,-0.23432,-0.37658,-0.34147,-0.31489,-0.3613,-0.33493,-0.33657,-0.27146,nan,nan,-0.35712,nan,0.11949,-0.32003,-0.31514,nan,nan,nan,-0.30495,nan,nan,-0.36886,-0.36585,-0.36585,-0.29023,-0.29023,-0.29866,-0.35267,nan,nan,-0.29043,nan,nan,nan,-0.21613
6,9184634.31,397096.824,-0.51258,-0.59386,nan,-0.19914,-0.53983,-0.222,-0.22542,-0.26096,-0.51283,-0.1856,-0.2155,-0.24948,nan,-0.32887,nan,0.10298,-0.34102,-0.27791,nan,nan,-0.36811,-0.54057,nan,nan,-0.55548,-0.26996,-0.26996,-0.38762,-0.38762,-0.16575,-0.17669,nan,nan,-0.14865,nan,nan,nan,-0.05735
6,9184695.989,397035.145,-0.32739,-0.29442,nan,-0.23895,-0.38789,-0.26506,-0.32214,-0.2349,-0.28324,-0.25536,-0.30588,-0.30065,nan,-0.25781,nan,0.11293,-0.32343,-0.21263,nan,nan,-0.30348,-0.29626,nan,nan,-0.2733,-0.30494,-0.30494,-0.33012,-0.33012,-0.19595,-0.22937,nan,nan,-0.21423,nan,nan,nan,-0.15287
6,9184541.79,397196.197,-0.89232,-0.79857,nan,-0.26017,-0.63493,-0.66468,-0.26447,-0.89458,-0.77185,-0.6875,-0.34708,-0.30788,nan,-0.57636,nan,0.09245,-0.13969,-0.28424,nan,nan,-1.1132,-0.38355,nan,nan,-1.12886,-0.37441,-0.37441,-0.61311,-0.61311,-0.3613,-0.27549,nan,nan,-0.17727,nan,-0.11455,nan,-0.16598
6,9184476.683,397285.291,-0.42101,-0.44345,-0.3442,-0.17447,-0.33512,-0.35421,-0.23794,-0.29217,-0.53135,-0.48808,-0.24626,-0.39537,nan,-0.35345,nan,0.08871,-0.56259,-0.34836,nan,nan,-0.48129,-0.4773,nan,nan,-0.59527,-0.49472,-0.49472,-0.46381,-0.46381,-0.38502,-0.2732,nan,nan,-0.26975,nan,-0.17455,nan,-0.34826
6,9183530.926,397213.331,nan,-0.36952,-0.32929,nan,-0.44256,-0.21137,-0.29538,-0.24058,-0.37483,-0.50547,-0.45079,nan,nan,-0.41265,nan,0.08267,-0.95302,-0.28099,nan,nan,-0.38472,-0.39431,-0.30906,nan,-0.35492,-0.30542,-0.3578,-0.32555,-0.32555,-0.30084,-0.19089,nan,-0.21884,-0.1631,nan,-0.14243,-0.14593,-0.24873
6,9183506.939,397569.703,nan,-0.40276,-0.36821,nan,-0.45596,-0.38574,-0.35449,-0.34513,-0.44854,-0.40609,-0.34373,-0.33693,nan,-0.40315,-0.33272,0.06415,-0.35279,-0.31708,nan,nan,-0.47392,-0.4377,nan,nan,-0.38381,-0.4233,-0.42422,-0.41334,-0.41334,-0.42728,-0.2403,nan,-0.41011,-0.36186,nan,-0.19958,-0.22685,-0.32876
6,9183602.886,397453.197,nan,-0.34054,-0.32066,nan,-0.3677,-0.19372,-0.31797,-0.26109,-0.50572,-0.3537,-0.44276,nan,nan,-0.46434,-0.33282,0.07179,-0.41277,-0.40907,nan,nan,-0.42924,-0.37959,-0.32146,nan,-0.27298,-0.37827,-0.37827,-0.34779,-0.34779,-0.34126,-0.18347,nan,-0.31361,-0.28736,nan,-0.1237,-0.18074,-0.24777
6,9183835.899,397254.451,nan,-0.36137,nan,-0.27545,-0.35908,-0.32698,-0.35172,-0.32262,-0.40167,-0.31663,-0.33429,nan,nan,-0.35972,nan,0.08997,-0.37927,-0.31424,nan,nan,-0.39492,-0.34399,-0.31434,nan,-0.3787,-0.3554,-0.32977,-0.37716,-0.37716,-0.33214,-0.2095,nan,-0.39058,-0.35283,nan,-0.13369,-0.32598,-0.29498
6,9183794.779,397151.651,nan,-0.43877,-0.41658,-0.20049,-0.47399,-0.42456,-0.31871,-0.30848,-0.49298,-0.41381,-0.27688,nan,nan,-0.39138,nan,0.08836,-0.40499,-0.33559,nan,nan,-0.44327,-0.44298,-0.35365,nan,-0.3724,-0.39899,-0.39938,-0.47996,-0.47996,-0.3967,-0.20265,nan,-0.40529,-0.29504,nan,-0.15329,nan,-0.33194
6,9183589.179,397384.664,nan,-0.31084,-0.3376,nan,-0.37573,-0.2348,-0.22874,-0.1744,-0.52609,-0.30401,-0.35599,nan,nan,-0.44912,-0.37474,0.07649,-0.54892,-0.39505,nan,nan,-0.47488,-0.39959,-0.28696,nan,-0.36891,-0.29658,-0.29658,-0.39746,-0.39746,-0.34348,-0.17556,nan,-0.19807,-0.27089,nan,-0.13822,-0.19356,-0.25219
6,9183465.82,396939.198,nan,-0.33524,-0.40263,nan,-0.3625,-0.44065,-0.26324,-0.3907,-0.43671,-0.35548,nan,nan,nan,-0.35805,nan,0.09397,-0.1577,-0.40129,nan,nan,-0.38752,-0.33157,-0.25642,-0.3897,-0.40075,-0.40525,-0.40525,-0.39094,-0.39094,-0.34964,-0.19869,nan,-0.40735,-0.33997,nan,-0.14756,-0.21503,-0.28189
6,9183904.432,397734.183,nan,0.1125,nan,nan,nan,0.09985,0.10441,nan,nan,0.10385,0.09476,nan,nan,nan,0.12275,0.05164,nan,0.08537,nan,nan,0.08525,0.07184,nan,0.04001,0.09673,0.06399,0.06399,nan,nan,0.11428,0.17479,nan,nan,0.11718,nan,nan,nan,nan
6,9183993.525,397802.716,nan,-0.40109,nan,-0.26026,-0.3847,-0.3268,-0.29547,-0.3318,-0.42854,-0.33762,-0.30963,-0.36481,nan,-0.35459,-0.28462,0.01402,-0.37571,-0.36827,-0.24131,nan,-0.35449,-0.34486,-0.36083,nan,-0.48859,-0.43111,-0.41429,-0.41404,-0.41404,-0.44136,-0.31491,nan,nan,-0.32662,-0.27336,-0.18137,-0.26511,-0.3182
6,9184140.871,397559.423,nan,-0.43546,-0.39592,-0.29011,-0.38448,-0.36475,-0.38404,-0.30169,-0.37585,-0.33818,-0.3209,-0.36651,nan,-0.2867,-0.33701,0.05365,-0.35341,-0.3491,-0.30858,nan,-0.34508,-0.38027,-0.51476,nan,-0.42258,-0.43391,-0.45068,-0.34779,-0.34779,-0.34377,-0.31768,nan,-0.29454,-0.3253,-0.25674,-0.1727,-0.2883,-0.32029
6,9184257.377,397761.596,nan,-0.48535,-0.35054,-0.25637,-0.4564,-0.36512,-0.35921,-0.25741,-0.39311,-0.33944,-0.27013,-0.31813,nan,-0.32908,-0.24029,0.03913,-0.36779,-0.29073,-0.19043,nan,-0.29058,-0.31178,nan,nan,-0.3007,-0.28958,-0.28958,-0.292,-0.292,-0.29269,-0.2465,nan,nan,-0.2694,-0.21034,nan,-0.23783,-0.26537
6,9183739.952,397377.81,nan,-0.38703,-0.38467,-0.21552,-0.40556,-0.36668,-0.36578,-0.30928,-0.43828,-0.4798,-0.44852,nan,nan,-0.41277,nan,0.07948,-0.38497,-0.34461,nan,nan,-0.40645,-0.41369,-0.35759,nan,-0.36014,-0.38758,-0.4085,-0.43403,-0.43403,-0.41401,-0.35517,nan,-0.40235,-0.4437,nan,-0.16042,nan,-0.30267
6,9183565.193,397583.41,nan,-0.38502,nan,nan,-0.45475,-0.38218,-0.3393,-0.33698,-0.45597,-0.39572,-0.29847,-0.20428,nan,-0.43143,-0.31862,0.06525,-0.32121,-0.36461,nan,nan,-0.48075,-0.40889,-0.34224,nan,-0.33361,-0.40876,-0.39223,-0.41382,-0.41382,-0.38331,-0.2171,nan,-0.41979,-0.38386,nan,-0.16429,nan,-0.30478
